0,2211,100043,18
0,14806,102689,5
0,29953,102854,13
0,27973,104693,30
0,6886,106172,9
0,17369,110671,3
0,319,112967,8
0,12518,113482,16
0,13211,113654,7
0,15147,591,102
0,7293,3614,14
0,30239,4390,5
0,21153,5430,4
0,4741,6238,2
0,3861,8947,27
0,10571,13410,5
0,9977,14814,4
0,30173,17146,3
0,18216,17372,5
0,23067,24651,3
0,10692,29076,3
0,9394,31005,156
0,19899,35855,3
0,3344,35964,4
0,9185,36341,4
0,6138,37732,5
0,35321,41138,29
0,18370,44534,110
0,11011,44545,3
0,34100,45055,2
0,5610,50844,22
0,33946,54860,4
0,29964,56374,3
0,17424,56892,5
0,2574,57642,11
0,18876,59565,2
0,2431,60302,8
0,29128,61577,6
0,18711,62065,4
0,24816,62231,13
0,22891,68918,4
0,33275,69060,4
0,19470,75723,3
0,33572,75824,22
0,23628,78197,12
0,33418,79909,12
0,3476,82352,7
0,20042,83456,3
0,32109,85171,5
0,23892,86944,2
0,16599,91243,7
0,22561,93118,3
0,8888,104665,5
0,18414,108204,7
0,1848,112970,8
0,14179,114929,23
0,5588,396,4
0,8657,4922,12
0,14564,5179,3
0,11154,8149,64
0,29909,8499,20
0,7810,8598,7
0,7997,9591,3
0,5423,11798,4
0,7018,16776,3
0,1122,19326,84
0,4686,19385,3
0,19635,23770,14
0,7150,27451,4
0,11660,30884,10
0,7447,34572,3
0,9119,40174,4
0,15708,40443,28
0,7744,40463,11
0,4279,42619,3
0,4015,45166,5
0,10285,45341,6
0,25905,47171,4
0,33242,50456,5
0,18172,51650,20
0,29139,52261,33
0,3135,55311,9
0,14982,56341,8
0,18920,61025,3
0,24442,61830,3
0,33891,64537,7
0,10428,66148,5
0,12551,68336,3
0,27742,68509,4
0,13365,68520,2
0,34562,69723,3
0,4895,71042,14
0,24068,74185,3
0,33726,75952,11
0,2354,76778,3
0,22528,81351,3
0,10978,91061,23
0,8965,95069,5
0,6039,98752,6
0,18260,102973,3
0,27170,103297,4
0,363,109233,56
0,4048,110607,5
0,25036,114088,4
0,20317,116905,3
0,28996,2074,4
0,25575,3077,45
0,13563,5046,4
0,28270,7156,120
0,12804,7232,7
0,31251,13384,4
0,19217,16718,3
0,22407,17712,3
0,23837,19789,2
0,34496,20710,3
0,25641,21279,72
0,9218,21399,52
0,2640,22232,22
0,22341,22869,8
0,4774,22937,5
0,3542,28682,4
0,1584,32527,4
0,99,33455,5
0,22957,33637,20
0,28402,34912,14
0,19998,35321,4
0,24948,36552,7
0,31163,36865,4
0,19316,41584,9
0,13145,42865,12
0,583,52844,13
0,31944,60840,6
0,4169,62851,4
0,29744,62855,3
0,16731,66692,4
0,13805,70985,17
0,6776,71318,11
0,23474,82521,7
0,22231,82671,6
0,31977,83404,2
0,13772,86092,3
0,9526,86357,3
0,14058,89270,3
0,29887,90259,3
0,35057,91716,7
0,12914,92525,3
0,11121,97194,4
0,25003,99622,3
0,17721,100013,5
0,14674,100767,5
0,6996,101708,3
0,19239,102598,3
0,26719,103993,4
0,22077,106050,10
0,1925,108288,26
0,8646,4174,10
0,21307,4720,2
0,9427,6793,3
0,18832,6866,40
0,2244,7516,7
0,13376,13981,3
0,4609,14052,10
0,31372,14258,3
0,32384,18697,10
0,30140,19085,28
0,33649,20322,4
0,5863,20459,3
0,23551,22379,4
0,10329,23310,4
0,10868,24414,3
0,1496,25296,3
0,13024,26128,3
0,24981,26711,13
0,33605,26951,3
0,4532,27124,4
0,13948,31078,18
0,11220,39401,4
0,21384,40657,3
0,24288,42150,3
0,24057,47814,3
0,17171,52652,9
0,12826,53854,11
0,5412,53855,9
0,13497,54019,31
0,24992,56988,6
0,858,59638,22
0,4378,61919,4
0,4345,65898,4
0,31471,69754,10
0,20229,71918,16
0,12628,75000,3
0,11528,75552,15
0,34661,76461,3
0,22220,77438,7
0,31108,86936,35
0,3355,87608,4
0,19151,88624,4
0,26873,89288,3
0,19283,90134,3
0,14135,93158,8
0,15389,95030,3
0,23969,97708,2
0,28721,101071,5
0,33781,104456,5
0,18546,107071,8
0,8184,107814,4
0,2156,112697,9
0,6765,113880,3
0,21428,2577,3
0,23331,2949,15
0,13398,4340,93
0,20900,6806,3
0,8844,9726,22
0,13222,11271,7
0,4455,13712,8
0,32461,14612,3
0,30877,20129,3
0,23309,22277,2
0,30679,22796,4
0,1012,23719,6
0,28512,26555,12
0,22671,33147,7
0,20702,34508,6
0,24629,35710,3
0,31119,37408,4
0,6424,37894,8
0,9163,40326,7
0,30360,40777,6
0,21483,43702,4
0,3102,49357,9
0,19877,49400,4
0,6314,49803,30
0,31625,51562,5
0,14663,57001,5
0,27687,59783,3
0,16335,63321,44
0,14234,67633,5
0,16445,68704,21
0,17655,69507,3
0,6842,70856,4
0,32989,72905,10
0,1518,74451,3
0,30283,75163,2
0,10043,76261,6
0,18337,80310,10
0,1947,81407,5
0,3421,87962,4
0,15070,89649,2
0,25850,89976,7
0,17622,91694,8
0,10703,92964,3
0,7832,97923,3
0,10626,99494,6
0,34573,99611,12
0,24156,99689,8
0,13453,99841,3
0,15059,103148,9
0,1661,107456,5
0,16665,109339,7
0,5049,109955,13
0,16522,109955,13
0,33440,111521,4
0,20119,112907,14
0,34925,2290,10
0,2035,2427,8
0,24464,4330,10
0,10725,5981,14
0,836,6124,3
0,2827,6388,4
0,16258,7540,6
0,24882,13207,3
0,14322,13764,5
0,25751,14186,3
0,2475,14506,5
0,23111,14644,4
0,11352,14657,10
0,1001,16026,15
0,14201,17287,90
0,12397,21399,52
0,20350,22587,3
0,8932,24815,6
0,4433,26139,6
0,21208,26465,3
0,19602,27675,6
0,1672,29286,3
0,16093,31204,5
0,6270,31617,3
0,2266,33590,3
0,8976,34142,2
0,12045,37254,2
0,12529,38910,6
0,6347,39275,10
0,14069,39955,4
0,22429,43770,6
0,979,47112,57
0,1364,53538,3
0,19415,54071,10
0,22044,54485,10
0,3619,59741,3
0,18227,60737,3
0,17754,60840,6
0,9361,67018,9
0,3520,68190,3
0,9515,70653,10
0,1914,79034,3
0,16819,79182,7
0,30074,85662,0
0,23144,85765,7
0,16896,88206,4
0,8690,90403,3
0,4906,90796,3
0,572,91953,12
0,13156,92636,5
0,20097,94372,3
0,32340,96108,5
0,31680,102366,3
0,24838,106815,3
0,18117,109365,3
0,15290,111807,3
0,17787,113026,49
0,27775,3877,6
0,13684,6549,8
0,1463,6973,23
0,14960,7103,9
0,3971,8837,5
0,18007,11170,11
0,13838,17749,3
0,22264,20463,20
0,14366,21298,11
0,374,25668,10
0,22308,29781,4
0,14872,29956,8
0,26356,32925,13
0,11198,38512,7
0,31328,43464,6
0,13662,45108,6
0,10945,45240,7
0,33693,46051,4
0,27533,49464,16
0,29678,52236,3
0,3223,59346,18
0,26334,65392,12
0,11319,65778,16
0,1683,65878,16
0,18524,66486,3
0,17677,67267,5
0,21351,69413,10
0,26521,74508,3
0,27269,76617,4
0,21978,77442,9
0,33165,78000,3
0,12980,84249,4
0,28061,90604,4
0,4961,90861,15
0,20460,91657,19
0,7403,92498,3
0,32164,98756,4
0,32131,98823,3
0,34936,100195,7
0,4664,102686,3
0,21571,103143,21
0,5269,111743,15
0,715,116324,3
0,27731,2439,2
0,28072,6601,3
0,21879,6731,121
0,5544,7939,22
0,16313,8481,12
0,17798,8878,3
0,25872,11052,65
0,34287,14927,3
0,2057,17058,3
0,7964,17442,5
0,20152,24844,4
0,2134,25122,7
0,13739,25506,5
0,4565,28715,13
0,10208,29689,3
0,7557,30025,4
0,27720,33583,3
0,18480,33953,9
0,34353,35264,37
0,22099,35424,7
0,26433,35452,110
0,3300,36041,20
0,14795,37095,3
0,18898,37275,4
0,12419,38358,4
0,1243,43776,39
0,14630,43952,6
0,4939,51857,3
0,30569,55564,5
0,16753,59213,2
0,29381,64809,3
0,6699,66110,4
0,19536,68004,9
0,19987,68202,6
0,15994,72646,3
0,19668,78322,3
0,19613,79287,3
0,682,84267,11
0,27786,84773,3
0,8514,87559,4
0,12859,89281,4
0,4576,90300,3
0,22836,92058,8
0,15796,93383,2
0,19514,95080,4
0,31988,97782,3
0,8195,98233,4
0,34056,98716,5
0,21010,103378,5
0,14597,103605,55
0,32593,103898,4
0,11044,105429,6
0,22704,106292,3
0,23870,108270,7
0,26950,108928,16
0,10747,109835,3
0,24354,110318,3
0,21659,113975,21
0,13574,298,5
0,34089,2638,14
0,21296,6902,3
0,30558,8812,18
0,30547,9405,5
0,17336,9858,9
0,3058,11896,8
0,2002,14316,2
0,9735,15809,11
0,12485,16519,5
0,20713,16844,3
0,35354,19713,8
0,18348,20116,15
0,33220,20499,8
0,25806,21279,72
0,4928,22400,4
0,31867,29999,3
0,18282,30101,10
0,21560,32033,4
0,7271,36518,3
0,8173,40529,3
0,30866,41316,3
0,19030,42504,4
0,5302,52766,212
0,35013,57803,5
0,30492,62773,4
0,13970,63229,7
0,27005,65396,4
0,28699,66437,6
0,29590,68870,8
0,2761,79551,3
0,22550,79650,17
0,20746,82076,3
0,26862,83439,10
0,14916,84222,3
0,34199,84616,3
0,5731,84855,3
0,7887,88329,3
0,30514,93230,8
0,3652,100514,3
0,29799,101081,4
0,6897,105221,18
0,20966,105588,5
0,10461,110734,5
0,13013,3987,4
0,31713,5399,3
0,4400,7631,3
0,1375,8614,4
0,9229,11460,4
0,23199,11834,2
0,2772,12236,3
0,9328,18984,10
0,27698,25689,3
0,34837,26029,3
0,34023,26572,7
0,11341,27069,7
0,12221,29813,63
0,31196,31253,3
0,34254,31418,4
0,5082,42476,3
0,25685,42651,100
0,5852,42981,3
0,33550,44530,3
0,22319,45152,13
0,17017,46198,4
0,13728,47615,5
0,24607,48689,3
0,18040,58321,3
0,5181,61698,3
0,28754,63027,4
0,6545,64078,6
0,28303,67312,3
0,24904,67509,3
0,4631,67559,5
0,9933,67649,5
0,34639,68953,5
0,14399,69023,11
0,10769,72897,2
0,7975,74261,9
0,24134,74413,9
0,3531,74617,3
0,13420,77604,2
0,8910,82783,12
0,8547,85331,7
0,20801,87644,4
0,33231,89251,11
0,3509,90336,23
0,4917,90725,3
0,31306,90726,19
0,20438,92369,5
0,14938,92531,19
0,29249,92658,9
0,30008,93141,4
0,20878,95301,5
0,14993,97019,3
0,1540,105335,3
0,6259,111217,4
0,2904,111622,13
0,35123,114125,119
0,24321,115234,9
0,9064,1424,7
0,29601,1814,4
0,14289,2368,3
0,17666,6879,13
0,506,7090,8
0,12782,8037,5
0,7425,9213,10
0,10076,11706,9
0,11275,13787,4
0,19074,14580,3
0,10802,17242,4
0,29216,17629,15
0,34375,17881,5
0,32252,18753,8
0,28600,19740,5
0,7007,20032,12
0,3234,21476,7
0,4136,23199,3
0,32659,23775,10
0,3993,28033,3
0,264,35072,4
0,11968,36176,9
0,781,36228,3
0,21637,36674,4
0,32560,37893,13
0,4510,40850,3
0,22363,41132,7
0,5005,43836,30
0,66,43836,30
0,1034,43914,13
0,11979,44699,4
0,7491,45993,7
0,16016,48641,4
0,17886,53795,3
0,20658,53795,3
0,7777,55407,4
0,5467,60212,2
0,14300,61627,6
0,1430,62892,4
0,21098,65218,3
0,1705,66148,5
0,187,66386,7
0,13640,67469,5
0,17160,68005,3
0,10912,69678,4
0,29634,76757,3
0,10648,79579,5
0,1749,79661,3
0,29898,79868,47
0,5533,82140,9
0,22132,89594,5
0,17820,89667,6
0,28820,90841,12
0,10923,93234,5
0,6754,93593,7
0,30228,99464,4
0,2662,106272,3
0,15851,112305,4
0,10879,1852,4
0,22737,5864,2
0,6963,6647,27
0,15906,10230,6
0,25102,11183,3
0,28743,15100,8
0,8118,18105,8
0,10956,18974,5
0,24420,20395,9
0,5016,22075,4
0,12166,22231,3
0,11253,22299,4
0,34606,22547,3
0,33154,23591,17
0,7876,28208,9
0,6743,28660,2
0,7755,28665,43
0,8745,33706,3
0,23881,43407,5
0,34947,48721,3
0,55,51356,14
0,6556,55896,3
0,34694,61508,3
0,29722,63045,3
0,12056,69613,17
0,7172,71268,5
0,23672,71741,29
0,9658,71875,8
0,2420,73539,29
0,5401,77095,64
0,15774,79155,28
0,6611,79405,4
0,3366,84738,4
0,22385,86701,5
0,23661,87513,13
0,21219,91433,4
0,33363,99998,5
0,29832,105455,8
0,19261,107433,6
0,24541,108128,6
0,11495,109284,6
0,19382,114391,3
0,8415,115639,7
0,9966,445,3
0,8217,2202,21
0,31823,2313,3
0,2519,5363,6
0,14509,9371,10
0,27830,12935,10
0,26994,13704,4
0,15939,16260,4
0,26609,16466,5
0,5896,19605,10
0,24618,20159,4
0,13310,21002,4
0,17842,22667,17
0,4180,29949,3
0,24376,31787,5
0,26598,32206,4
0,15125,32533,4
0,6534,37942,3
0,12969,42234,10
0,33110,42560,12
0,16104,42884,84
0,19360,44346,7
0,7535,46848,4
0,1254,57740,3
0,22682,60415,4
0,11792,60439,3
0,26818,64508,3
0,19525,70603,7
0,20240,71319,2
0,16357,72630,3
0,20427,72815,13
0,13431,73055,6
0,3388,74536,10
0,5885,75936,17
0,17556,76427,3
0,30052,77200,5
0,4389,77388,3
0,11484,78445,5
0,34122,78787,5
0,10846,80225,3
0,5379,91992,8
0,22187,94516,6
0,35398,101851,5
0,24827,103596,12
0,9647,105300,19
0,11704,107334,3
0,24937,111389,3
0,4763,111457,3
0,21626,536,4
0,6182,650,11
0,11759,3295,24
0,5071,3851,8
0,27753,4798,43
0,12177,5030,9
0,7722,9012,3
0,5577,9702,3
0,31086,12637,3
0,28798,16391,52
0,27797,17775,6
0,25234,18000,22
0,26576,19326,84
0,33913,29594,99
0,18623,36041,20
0,16170,40857,3
0,18612,42549,7
0,6380,47196,5
0,11374,51704,9
0,13629,52705,5
0,27984,60301,3
0,13101,61392,7
0,12331,63846,5
0,28622,64448,4
0,10450,64720,9
0,33924,64988,9
0,19624,65099,3
0,29150,68637,6
0,33011,69970,3
0,22968,71518,6
0,3190,72872,25
0,1287,75568,3
0,34727,75830,41
0,34144,76018,3
0,1298,81282,5
0,3333,93379,41
0,4147,93440,36
0,1892,95993,5
0,22462,98372,21
0,33297,100247,29
0,21439,101863,5
0,26048,102500,3
0,19690,103912,6
0,23397,103964,6
0,17600,110183,5
0,12441,111774,50
0,5918,112443,28
0,5687,117053,3
0,21967,117069,3
0,11891,1728,4
0,12793,1741,4
0,11264,1952,4
0,4873,6073,3
0,27995,6079,4
0,7084,14293,3
0,30030,18465,12
0,11946,24239,3
0,33770,25001,3
0,15521,26388,4
0,33539,28192,10
0,2882,29034,5
0,33737,42262,2
0,3960,42521,17
0,23639,44113,3
0,28908,44466,21
0,13541,45618,31
0,14025,47772,7
0,25861,50030,3
0,6952,51009,8
0,17512,52177,3
0,9493,52206,9
0,660,52345,2
0,33880,56148,5
0,15620,63107,3
0,7315,64386,2
0,9955,70929,4
0,13475,70974,5
0,15048,77556,3
0,6237,78730,3
0,27874,78906,5
0,9075,79892,3
0,23210,84497,7
0,31240,84569,6
0,29040,86224,13
0,28952,88468,4
0,4213,88660,14
0,2398,90067,4
0,594,92574,5
0,1133,92902,4
0,7678,94372,3
0,24123,94521,4
0,6930,97035,7
0,20526,102141,8
0,11517,102614,4
0,1551,106985,3
0,7645,113882,22
0,16654,1119,12
0,2299,3654,53
0,9262,4401,4
0,21604,4455,8
0,2079,5966,46
0,14784,7226,8
0,9251,10143,104
0,21989,10393,33
0,20548,12070,3
0,18854,17094,8
0,5665,25678,2
0,407,28958,6
0,6083,33557,6
0,6017,35250,9
0,21758,37598,7
0,26411,39636,9
0,22352,41533,4
0,28578,41755,45
0,4158,41936,4
0,24222,42831,4
0,14377,45580,5
0,4114,46352,7
0,22539,47066,4
0,14817,47882,21
0,21593,48484,4
0,30844,49948,3
0,23100,49948,3
0,9790,51997,4
0,8371,52842,4
0,22055,52937,4
0,17919,54700,9
0,17127,58633,25
0,16489,61331,7
0,6710,66425,5
0,15488,66625,26
0,2321,66900,6
0,6468,67634,23
0,7513,68388,3
0,25663,68396,3
0,18865,70070,3
0,8349,73554,7
0,11814,79082,3
0,11902,84249,4
0,11616,85794,9
0,17644,90769,6
0,32406,91838,78
0,16302,94139,3
0,6644,94806,5
0,2673,97600,20
0,5940,100768,9
0,18777,109577,3
0,28138,111751,40
0,11506,1656,3
0,286,3491,8
0,6072,4327,6
0,11,8052,27
0,5632,11801,9
0,33209,15307,33
0,6127,16701,3
0,13508,17242,4
0,19833,20956,4
0,17446,25098,2
0,385,26471,4
0,10241,28312,5
0,33077,29476,13
0,14839,32036,4
0,31416,33439,3
0,7909,36701,5
0,30459,38870,3
0,11693,49519,9
0,11176,53595,3
0,11583,55184,4
0,5676,55899,4
0,10142,59421,3
0,29865,59702,11
0,5764,63149,3
0,10857,69874,3
0,30833,75966,3
0,8327,77734,2
0,4829,79868,47
0,20570,81017,3
0,9702,94540,3
0,24398,94777,4
0,29073,97904,3
0,30624,99487,9
0,25795,102795,4
0,11099,104565,28
0,20031,104638,7
0,10351,105707,15
0,15862,107450,9
0,27115,111698,3
0,8899,111698,3
0,4543,111771,4
0,16687,113342,11
0,176,3655,19
0,24640,4293,5
0,5148,9567,4
0,7854,10513,7
0,14740,12662,10
0,5236,13754,5
0,8019,15606,4
0,20812,15802,7
0,16907,17010,8
0,24893,17335,3
0,7865,21207,5
0,7711,24037,35
0,5478,24981,5
0,4224,25110,3
0,6369,31999,17
0,33088,32484,6
0,26543,34680,2
0,25993,36071,51
0,23001,36780,3
0,13893,39110,4
0,1738,39113,3
0,11473,44139,8
0,5874,46189,3
0,3025,46455,11
0,6633,46537,6
0,32285,50819,28
0,11825,52526,5
0,13409,60349,51
0,19569,60824,5
0,12210,63390,4
0,22374,64955,4
0,30712,67733,5
0,14949,70018,2
0,242,74048,7
0,26664,77680,4
0,33099,78113,11
0,17006,81586,4
0,7238,82515,25
0,17259,85657,4
0,26235,91624,4
0,8767,93227,3
0,7370,95219,5
0,29612,102591,3
0,15268,104020,8
0,29414,106299,5
0,10065,107410,3
0,3817,107622,5
0,33660,109134,5
0,12540,111267,9
0,12012,112718,52
0,4521,115070,4
0,23034,115788,11
0,3751,115908,2
0,5137,925,20
0,10153,2028,4
0,33583,4019,6
0,143,7804,4
0,21362,8324,3
0,10934,15457,4
0,13904,15784,18
0,462,16531,8
0,11627,17686,9
0,24002,18419,9
0,34980,20133,4
0,2849,20845,3
0,7458,22851,3
0,14619,23390,9
0,10362,33281,39
0,10813,34009,16
0,34683,35796,3
0,27060,35939,6
0,4796,39156,4
0,7469,41139,4
0,8107,41842,4
0,24046,45663,10
0,27203,45761,12
0,11803,45833,6
0,25960,48385,9
0,34804,49268,4
0,20009,49899,4
0,28237,50483,6
0,1386,54130,3
0,23914,57550,4
0,17534,59973,8
0,18106,63011,14
0,27500,63217,73
0,2200,66434,5
0,26752,70365,20
0,253,72494,4
0,4554,73570,3
0,16995,75860,6
0,25322,80516,5
0,10307,81598,5
0,23419,85331,7
0,25531,86374,3
0,33022,89522,3
0,10109,90103,3
0,8470,91856,5
0,32142,93405,10
0,15510,95642,8
0,32549,106365,3
0,21109,113708,19
0,5786,115305,3
0,25355,4569,9
0,34914,8643,7
0,34166,10683,16
0,9504,10716,9
0,2508,11052,65
0,30888,14527,3
0,4004,14609,13
0,27764,17754,3
0,5456,20036,13
0,13618,23794,11
0,8294,26689,3
0,7260,26759,24
0,33506,27885,63
0,1727,29170,4
0,21802,30567,3
0,21241,32026,7
0,13442,37265,27
0,23595,37553,4
0,18271,37948,15
0,25300,51182,88
0,5742,52143,5
0,29623,52698,3
0,17710,54740,8
0,27346,55305,19
0,25674,56149,3
0,34650,57714,3
0,10582,60750,12
0,396,66868,33
0,30107,68106,4
0,16423,68233,7
0,26708,68368,4
0,28809,71243,4
0,9548,74215,5
0,8360,75830,41
0,8239,76883,14
0,2937,81106,10
0,14212,81750,3
0,16368,84441,3
0,17831,84927,3
0,25839,84927,3
0,19503,87149,4
0,12254,91063,9
0,10824,92839,15
0,11242,97979,5
0,14575,110146,4
0,8404,110191,4
