44,25356,46377,77047,88371,25178,99141,25197,65476,25339,75830,44722,59311,41604,27211,27903,51182,50636,63007,95536,53300,25306,78721,91827,90432,25525,541,25454,30562,73287,114514,29453,78709,60544,43707,42985,8666,80333,3028,43352,37665,2393,74261,107941,109920,93424,69612,19397,25164,47732,69657
45,16676,12644,25908,1973,106891,53417,49888,26612,64710,54828,64006,42059,39052,19319,39016,102105,90288,7289,4895,21268,43528,67907,71850,73288,103250,60864,133,38839,49787,14626,63340,90210,39401,35178,12271,25445,43661,38628,49135,8181,42688,98667,60088,98092,96026,45942,25421,76499,88334,75365
47,112900,114434,101393,104711,110134,75837,115338,92040,103359,59477,111968,113885,117507,115035,112250,111341,82010,101963,112167,112355,116653,102755,115972,115816,35576,107524,8280,115596,114076,106596,22936,109133,12722,100733,111872,44829,117046,17925,115705,111588,110409,112855,106268,113302,113980,111840,107496,115143,113744,104535
49,78983,53995,85603,3843,73804,98886,89779,77483,115323,68557,66945,65675,86009,106835,49357,48418,42065,46660,23649,83545,22699,22317,90708,31739,94748,74094,97678,21122,64650,117070,102684,22040,98245,97642,38656,71781,95366,47673,18997,22904,112129,44207,7235,38242,29999,13662,19150,42545,106441,14117
55,100940,59795,9482,53403,21532,35513,17310,73810,35913,61741,101350,85459,20705,48827,56455,19890,53276,49511,4159,57881,40981,75581,89255,103141,25159,23185,23650,24734,17888,45413,33547,100764,7919,89798,66676,94904,81926,102479,25339,115298,58360,75263,5939,37901,104459,97829,80381,3326,36308,85319
57,50342,64508,14144,14419,18113,15064,65929,77970,63720,17213,17211,47250,41613,82864,109977,85527,12769,84558,26087,45624,61702,27558,10496,43430,36719,64796,29612,70218,76751,70155,46549,25972,78914,19442,47675,11597,75562,41557,16124,86847,76104,9125,50831,99242,34832,12981,74150,17952,14038,42186
59,111114,114108,33555,27204,114055,44218,102769,68877,79281,111225,45904,45053,2352,31599,109635,71753,10169,108425,45187,6050,31183,64923,1637,48093,37111,24037,56913,83295,95831,80353,59628,64078,44611,110744,74179,62565,110457,24842,32593,83514,11403,95804,117338,58349,53506,114847,66276,109213,10045,60923
61,77578,86808,82091,82804,89968,25577,4166,104294,78216,87067,102171,92839,3537,9152,103898,78279,10885,114681,87438,659,78242,73128,96027,23630,80775,80386,23789,76322,23591,59609,79965,24438,104949,87601,46890,114125,91374,109987,86977,115789,4565,2304,113606,29430,86023,107463,89387,94702,102696,96476
66,42985,85661,51182,28063,36071,63028,76806,53845,43836,20115,22404,37665,27944,110172,46491,50506,35791,78868,81281,72872,73287,60349,37712,32900,112860,97110,80679,88701,30045,44111,36857,86191,50614,86734,87186,63601,43211,66752,88202,38289,70786,71062,22774,89524,108205,85158,45578,50958,25339,45386
68,100229,38610,54670,74090,93081,34255,37857,80816,82479,111622,32370,49039,33223,38445,66522,36805,93252,46322,80686,92187,111242,112819,29167,8280,47254,90284,79104,57474,69930,36181,81181,51311,53508,33051,10042,52639,60615,111808,9575,113969,89854,63849,63439,30077,89496,67831,109828,93678,35639,63992
70,64626,108704,83296,110609,70327,78002,86113,101921,70505,104985,108663,90602,86245,81338,94364,87487,116371,89711,117070,108770,93904,105857,78196,77814,94417,85647,73881,93166,114911,112469,85186,67295,89966,85317,90752,88330,83425,96352,76363,62026,95908,112354,97331,78524,110175,100764,57728,107299,88118,96661
71,59883,57390,108125,73384,52271,67663,52967,112673,61371,57495,95682,76074,71809,102924,81302,86037,12094,30841,79451,101809,95642,76233,106292,62516,102824,99134,107855,10983,106003,94973,75556,88520,106608,100062,39544,96275,90114,95362,109100,110012,73151,78400,91358,63905,30815,57599,96206,107294,111143,82729
80,100936,7762,71040,5146,75394,38741,9760,12451,51643,43145,32298,77495,50657,1625,27749,94940,91212,61361,93226,109651,105819,83370,71936,57021,35961,38217,61175,4677,92788,73119,63155,103211,70111,52491,88382,96316,95665,108766,97546,55731,22327,73028,43629,76439,59302,93904,60161,101601,95385,36000
81,105304,93550,74846,57374,64122,84720,104777,97155,53132,26809,23496,76159,100454,64401,86802,93891,35815,42380,111541,109379,27111,111805,38226,70586,105796,78806,66471,39680,102194,68951,111440,31360,102105,114864,34589,96898,104275,30164,106265,28264,51013,43983,114691,27951,48898,17909,74231,107581,115073,74205
82,91694,73550,27974,99358,62483,58634,95038,35644,52340,61078,37133,18974,52674,104260,4858,111114,52459,20609,84441,63235,85293,42833,93002,38095,69022,94790,14227,73573,76424,34650,9300,116032,72114,52812,42909,54629,72925,40685,101805,78951,91970,65370,62115,91892,100626,68119,59085,28419,898,94622
88,85435,60610,25881,55238,32527,102915,98035,10959,16356,37351,63849,21122,20668,3412,26524,67573,101280,34861,93950,113390,26352,39885,58705,37650,105524,103143,78831,22324,91216,36039,13523,114269,77066,70728,50180,70994,29813,102199,99193,17930,40013,100836,101745,82022,67190,34862,97227,81490,48566,33929
89,66464,42809,79981,76616,109564,38308,34976,70728,32003,105276,87057,81035,8404,2388,37173,21551,13577,57701,8764,595,96759,111576,116634,21687,26352,20341,50126,68317,101603,93726,77325,48403,5322,85741,48508,4550,23526,11924,111170,78108,115308,44097,26267,60332,17591,79804,32997,76559,114049,30247
90,114330,99225,67156,59038,90481,98837,74823,57849,110913,65393,110904,64927,35264,34914,25668,110828,86501,76802,36917,46336,52549,67335,38775,35531,91881,15974,82261,39541,13268,38321,15899,101983,71077,104255,111843,70013,30323,80236,44491,21476,89882,114055,83519,99553,42895,55873,104777,49190,19925,95607
91,24010,794,59460,50076,1621,15148,12413,45823,44561,14702,40443,22175,10730,5777,78278,2954,67427,35852,18487,32033,41355,6295,40197,81149,68314,18053,25774,46841,45938,51669,45016,64477,21990,54447,27435,84117,78871,5952,43139,102702,96186,7455,11103,19916,4681,17094,49365,66959,6386,98854
92,35298,48222,100377,88426,27694,56568,100327,39649,88750,82590,85298,50233,8825,96574,2553,76487,102306,92859,106739,109673,46973,28700,47889,2237,17773,87748,82722,79150,35232,85411,109690,83114,104395,101265,107441,97454,98280,88717,95518,96134,99417,93598,85315,32419,72455,14906,103675,30963,86624,111541
93,109193,90191,36956,74092,69797,101857,77047,111520,104872,72246,73269,66883,101152,11535,72397,67536,71225,97131,53455,30176,108652,22012,64676,63558,11582,79494,43908,25588,44262,25099,16525,30715,94688,16665,101183,32553,69754,84037,99141,66841,105686,40120,60408,27179,25273,81637,77723,98498,95291,95301
99,40693,368,4380,108132,42059,85847,67251,31910,97512,8949,4395,103148,6401,53846,17255,53995,5496,57403,11301,16141,44047,30922,4811,1426,12711,109193,15075,102914,50030,9134,80129,51530,18670,107554,7691,33345,25263,21040,111077,47703,1597,85605,70232,3841,40581,78710,67690,3169,92931,10990
100,100089,85669,38710,98603,13337,98797,113759,13715,80765,76596,106211,65150,108165,36429,24421,86792,105127,61232,30250,32551,100794,2807,22046,20925,17811,75583,45621,1324,23755,21023,14191,10676,103417,97600,95235,104574,21580,45617,99817,42550,21267,69717,13582,4492,91433,97949,45474,59255,31582,105612
101,113569,116073,114380,111024,115860,113418,114577,80212,98152,72940,83778,82545,53990,99154,50360,102989,85789,92694,82154,106804,79397,33359,66147,111992,76567,21381,60861,59043,58721,70570,96257,51976,66787,112489,72362,7236,9672,113750,33579,88002,71458,60483,64930,83020,92949,24077,107801,98189,63406,69215
102,5866,20501,28413,20380,13827,4300,47202,31770,60234,8453,52971,26264,11695,60740,3346,102497,51673,4395,42186,82519,61152,64650,64544,10633,5584,7421,16659,88680,3480,24400,87885,4862,16489,17958,2972,53551,5872,82398,11140,55542,31801,85176,24123,100822,95980,53214,42779,27950,32858,55804
111,97202,101684,71553,9335,62689,44988,72905,108919,105325,98839,112972,45500,86975,50185,63757,106486,46678,54074,78364,90857,79514,76000,32796,94424,73812,34749,62371,34793,47707,38013,71790,67467,97807,46612,98400,78417,10946,43468,104414,99523,46683,47239,32986,5794,102473,14158,47742,66648,31489,72520
112,105562,109230,42629,60309,114324,109516,56251,110794,32915,77627,43722,13774,106847,106055,70058,19515,38246,112967,78127,78569,76143,81872,34381,11024,102022,24623,113390,25005,99945,48987,106644,89346,10005,68022,100455,12705,113127,108273,9621,61760,63714,102352,68386,66471,34530,109484,63016,80170,79386,87217
114,115121,115073,115323,112709,33070,102793,115354,12940,3154,26313,115561,113633,13088,112655,25498,11994,111215,97863,115920,38764,116868,12895,106323,934,114370,88181,61000,65118,112592,93180,74685,114013,112733,48358,7570,93435,10976,109966,60962,99210,116550,95871,63963,65972,89048,54311,93897,111829,2412,109910
115,95128,49225,71109,47905,4149,79046,41316,20361,71660,53668,65618,25762,27024,58373,63971,29113,64138,77556,63365,837,79907,6739,64104,94466,41047,6074,3593,24854,73026,84791,112989,96971,65473,63252,84784,82268,2646,79583,28967,16691,67799,66426,64902,38141,36913,12902,10543,88233,98425,20267
116,66162,50468,438,85319,47702,56274,14974,7875,115550,7264,18561,42059,4994,22704,38903,45950,12298,13810,2626,28994,80014,9356,39562,36914,6984,39980,13216,91027,37276,34134,24636,70663,58539,5472,88269,10771,82359,395,68208,49203,44091,40008,79043,6025,20668,1948,103273,82887,10626,49358
122,25197,39019,112995,98696,25998,10990,25339,81717,85661,25244,23630,71517,24170,97092,37775,77139,90390,47173,110903,26714,45908,34498,70650,43707,88701,108430,79671,47555,14484,36071,33637,46811,80227,32585,85559,76150,38616,13921,28027,92023,7453,45313,110706,33742,37757,51939,15753,89554,80333,18997
123,36858,94826,115845,78637,113175,52805,69547,36760,80081,92805,114982,69083,38024,116592,64999,100144,77293,114576,70522,43830,58809,103364,68311,105287,16215,90797,75779,81617,104693,49974,100935,1609,91116,3415,104739,25742,87488,93585,45661,67040,52766,4649,29751,112540,83714,7156,28566,13934,115300,58438
124,1208,3778,17256,105048,47159,50077,83861,12505,67409,17248,36054,6267,112900,21384,64052,349,1637,50876,36030,3982,29503,2544,100822,62781,60943,100368,69717,26970,116644,39643,37686,66280,45199,96300,88695,104599,91164,90159,23395,57086,113744,4204,66252,89508,107291,15976,60544,90935,113187,36250
126,107860,109009,110787,85256,106052,99837,115422,92917,114900,112699,84065,101142,108504,110117,84231,84765,105450,76143,101354,107315,105306,116114,80778,92663,77834,97180,90119,77892,79449,89123,65554,80278,75670,114121,63059,109713,96851,113786,108715,94403,88637,98407,111225,112528,108436,91766,80537,99689,86640,106835
127,37882,100126,13197,78114,26168,84639,26481,33241,14631,39725,81044,50812,2697,73593,75172,50366,62304,24582,39541,45918,16300,27304,27336,72128,3741,61680,101328,18703,44751,44012,77200,40463,49530,22218,35318,70045,40054,42708,52280,27567,74785,28470,37767,17796,37552,53657,72728,85435,56995,49595
132,113504,117039,111774,116598,115755,115792,115561,109632,113633,113882,75163,114740,97863,112709,116123,50126,9045,111715,113203,115905,57258,109819,53604,116697,76283,58432,112351,105276,114896,112104,111576,111170,17107,29581,41406,1866,116130,116106,113285,30147,109156,89204,1679,40083,100099,46929,1246,73577,114077,96309
133,11331,115550,99835,105101,13147,28352,31628,11203,75059,39062,103572,54931,89175,5221,20254,39780,3580,20408,98443,22281,78061,8863,21382,2298,3654,35073,94642,2601,2126,27452,66871,33276,17772,3655,43155,27207,107969,97278,77091,2993,64693,61599,43444,18753,109735,53962,69807,98673,70979,107747
134,96825,3081,86867,14114,60146,27644,78198,32603,9119,20687,58424,37152,56235,7882,97443,98904,53880,61750,40976,48219,1059,37327,111701,85982,56911,75013,7511,99740,268,77983,63644,8384,108113,12624,1485,29225,78623,63548,98258,75928,48670,18695,84107,3664,25498,101884,7197,51376,25882,66987
135,63593,43363,80736,95722,61471,82385,21569,52399,58498,81421,64151,79837,73831,36174,70458,32414,52268,24344,70945,54713,58548,80594,44579,3109,82425,18324,97173,8246,26508,45791,36012,729,87641,6387,81694,2725,30547,6443,56878,10439,93479,96220,107089,16141,52733,3021,26710,77657,77071,31248
137,115727,87782,71100,88574,103840,55717,41804,96600,117397,28518,103211,83295,76579,106140,82807,111242,67664,112496,82038,22577,107408,105819,47727,64257,93473,112726,57275,12266,107775,79571,108202,42342,112942,24233,36476,102774,1879,89142,91959,108400,74886,25168,38215,48175,57078,47644,12845,25362,34061,107299
138,98678,56312,5110,74693,69051,97898,87398,75215,109230,105422,40041,54331,82967,97110,109941,80749,105562,62814,77096,114324,99945,92574,84086,70513,62724,86681,116059,98890,115799,87876,40188,112911,65953,113133,69096,74860,83510,67488,112228,105716,83747,85753,87217,110794,101735,115153,110693,74785,107435,83303
143,6388,12135,63436,47185,71065,11762,33059,56024,38859,9163,49757,19522,102577,47569,50267,63747,41603,10095,35047,98407,43301,65931,57031,21655,96238,73180,81521,16694,54261,68336,39057,44809,46094,36416,58247,68324,84588,13845,59067,53331,96352,10365,90867,99281,59036,55680,68875,86802,59849,87463
145,105572,104412,46216,17868,89446,85113,96732,95504,104036,81115,80147,93452,77605,97165,91957,79567,81162,96271,109395,109069,86960,15943,91866,58868,65429,92816,56092,100899,98736,101060,52025,83307,30179,5110,11975,77926,85491,99305,104764,24297,85337,75235,93262,104158,81723,74219,83275,15741,85864,45889
148,11841,65521,55725,3937,71377,61015,10856,26638,81359,16489,39735,25353,14643,43541,49937,8328,91556,34497,9260,5525,76037,41869,7439,47218,59165,26096,23263,86134,42592,21337,40187,42983,39553,6655,7190,39722,26509,47430,55336,81512,26942,23184,88651,78249,631,72330,45113,79927,49674,14183
149,61882,63209,16500,113535,91682,14945,6053,62296,89129,4650,109710,89913,94068,4446,97657,29713,56445,27957,91164,111902,28628,113053,32147,14005,89152,37336,30738,88047,23051,71638,111404,88585,112672,29221,80635,106051,14619,42521,42340,80567,23929,64952,96335,45206,35901,48051,24645,61274,98829,38704
154,94789,11793,4018,16104,21452,70856,64416,54209,48622,98672,85447,1686,7678,100174,104808,115045,23438,82044,73023,80553,6081,77988,25190,67404,60313,14463,20925,46139,19884,4356,56933,69449,16942,38315,69114,17075,29280,51405,93379,43454,32880,53854,66926,36341,46763,2020,41728,38825,13147,8046
155,110141,111774,111715,113434,34837,113809,117039,115865,110464,112351,113247,115141,80360,52016,112884,112272,97863,116115,113882,27093,114204,67683,85447,22864,6562,63486,97728,47112,96904,81427,62570,38050,74150,52677,112100,110133,114929,90588,116123,75709,111925,109049,52410,68341,28525,113330,51099,17941,47213,114077
158,95187,97256,70054,98887,84113,72399,107839,66071,85295,78184,99548,90942,86827,87264,64226,11883,95018,87278,37089,92658,105612,109640,97119,115715,89717,69052,83727,90173,14349,56399,82397,46008,109089,64573,110462,50314,104318,39423,114716,8543,42030,36535,114345,70051,107925,110891,44004,105391,1475,107584
159,57968,72718,66330,39901,49499,91243,39525,15351,20971,78834,59836,70204,29886,11218,42941,67864,116376,83598,62208,75369,34232,47803,92326,12190,114959,4115,76159,82180,79642,65207,49166,7283,81608,82300,67787,50314,7442,84134,90087,38845,47543,88634,42074,93980,44384,40326,31256,115592,54760,85947
160,76889,35841,1938,25191,67567,91239,51695,87589,41774,44093,36817,48245,68704,85149,115651,90813,62861,28922,55449,59165,28989,65792,13233,1814,1202,23883,94388,9390,78767,113373,629,109819,50405,78709,11526,74103,92443,11582,45168,10283,62791,2736,21944,108685,92065,18141,90422,86254,78561,82879
167,21536,5603,24839,114190,28224,31732,69469,82949,73520,44541,5649,7607,7920,88423,40786,52606,19666,3083,47978,57909,87625,41216,70532,13314,65297,77493,85694,81087,109064,60322,64568,9403,63337,12498,109575,112374,81309,19575,109770,23409,35503,84365,16529,51862,94453,105407,70249,26037,46468,60197
169,13847,91392,2796,35602,113663,32158,64427,35341,55698,37024,90444,90429,73414,116536,116711,111188,50615,7809,6172,29387,68452,55905,63904,71624,86680,77792,69416,43203,4073,79407,7006,67321,16815,64448,40123,9388,23255,34255,4543,109884,107156,1866,3260,26393,74212,109793,21410,34258,6465,64617
170,75493,41337,6992,102473,11692,24447,93509,47431,17539,87481,50083,81580,14245,38895,86471,48965,5539,90891,84185,100563,82118,26926,85331,97366,61311,114700,60744,20066,99059,71283,21476,115182,58096,44499,104444,81327,86956,89069,92861,5891,101863,3155,3652,90926,92421,97151,15909,64477,21502,39194
176,41260,65393,27548,51033,4340,114168,57849,56413,102411,115018,70840,46017,59996,71982,73244,25082,85487,99670,40692,50436,86936,113569,94229,42380,59903,97678,37358,62532,75885,78883,54188,857,52698,52062,112799,17160,78887,87880,71637,80549,76155,107212,105088,83236,104258,78366,80332,71987,98778,51182
179,21922,79771,88036,58621,736,80248,26235,85195,44846,82887,35605,84680,5710,41355,104635,79677,26100,89621,104412,10314,20109,1273,36812,53097,28019,17687,55248,81015,11480,16707,93210,69655,94561,109655,19094,72178,49570,17391,14461,95811,22844,89446,115045,106663,80466,51754,104036,96732,56340,113581
180,71850,112462,78082,40814,65551,49874,115766,116073,64681,113569,97199,93397,108086,115891,92028,108311,116373,104711,53246,109784,114055,99074,114875,73761,107502,47442,110308,107219,111225,110263,55095,96924,73088,110893,114434,109133,109516,89814,107010,112432,107596,107990,70183,112638,45732,105505,116043,79817,75016,100318
187,22714,27159,62104,8084,1818,16070,88996,40852,42524,1709,62520,87904,35480,50088,12402,38697,76475,39133,99699,37720,42923,48840,54720,30424,78220,113264,97799,105045,62071,11709,11649,68594,70486,87862,77546,60156,51621,1579,55821,92825,55723,111558,23482,39680,86207,54130,73191,6990,35166,62934
188,78292,56816,15182,79053,113765,85264,35967,46730,106947,5394,43442,33380,23866,17755,69089,86550,49618,75104,30337,90457,41592,36551,46331,53695,59271,39074,2662,8547,52897,56154,44026,3226,5981,106194,78907,111751,62428,113869,100615,12232,54828,91033,98070,106479,42868,38624,74563,74553,76751,78326
190,51391,35928,64637,59970,90883,109878,11133,52359,86533,80171,27044,50815,32539,38431,60542,50851,53708,59490,77679,6973,106993,73669,107742,111743,81707,40432,77191,30767,32390,26908,90330,57519,98147,6860,98715,26706,48156,56867,111215,111860,84057,43622,103775,96543,70155,76317,16490,92826,105714,63018
191,116102,92037,99803,25747,89849,113551,102774,39803,105817,96186,100565,97337,10909,39594,76242,79618,90042,55644,2319,75125,54147,107960,108862,88058,57988,96579,113093,75529,97956,70377,43814,103029,73761,69448,99604,9833,100024,85979,50835,51082,33056,67536,80219,1242,113027,98648,93560,72175,105304,107622
192,66388,20623,16698,47361,91065,9023,32698,448,37080,8142,264,22492,37786,90942,3979,93524,109550,50032,64703,93676,1686,12134,29392,103306,9189,114174,2999,50832,85292,2766,24986,69681,58589,48228,66908,501,112556,4812,109859,59681,20826,669,17897,2079,87920,40827,6322,109936,13608,70682
193,68509,48261,77909,93947,65596,112443,68525,18913,51039,63101,93647,114268,95803,29787,20340,78280,49892,92690,116135,67966,66669,109632,47520,116106,111215,63342,27083,112581,113504,63103,110997,11368,115308,54548,33177,97092,39097,95447,49235,65678,45157,112129,69303,106931,77248,112606,51300,111191,115352,108884
201,102306,91787,109839,36677,97357,100935,107756,34633,113224,63674,105602,96140,106230,108556,88270,111803,75152,82543,99406,107601,96307,67119,39115,115199,108806,91636,70089,109407,94916,102400,112185,88334,88356,108533,85669,20378,88922,111115,103656,105107,31261,82281,104699,102072,63853,37288,81852,101504,73500,115682
203,69064,60861,62920,76493,68864,88634,51717,77334,48516,56039,76832,43018,29072,73038,57257,51404,40372,45535,105364,78641,86218,98060,73511,103090,83787,50647,79863,51719,97358,90481,38141,79807,65564,83156,56188,77493,78715,97545,77091,101817,47913,39735,102052,95860,79146,69359,102827,42164,88127,76390
210,107530,68683,112582,25248,48425,73689,71558,37386,73725,4692,84611,57382,76980,86282,22376,30107,65505,31374,18845,76578,20564,29398,43825,40160,23706,78569,89290,22622,44530,75653,1179,45041,7552,79659,98354,32964,73836,111798,24197,59724,44466,110931,72227,187,61940,450,85564,88739,77569,77304
211,68088,51566,28010,91930,77495,33087,23155,29145,25380,1416,4141,86213,85441,18910,3438,16485,78066,70148,41805,7908,9922,21210,113198,87914,38486,52431,8721,68428,57357,33214,102910,72509,9555,64334,28705,97091,6979,23292,7421,41248,100535,52475,6896,61953,33257,4728,20692,72624,13869,91830
212,49357,83622,97721,28817,49172,89213,54694,46324,93479,52020,68418,21122,94750,74050,72565,73838,73667,46583,83694,44892,1988,79533,98093,14314,13273,27823,53677,11969,32450,93467,88396,31448,21569,41182,3889,50249,61143,42398,85096,87167,81754,39171,19036,62081,15050,31704,34025,106268,21536,85258
215,87728,107943,81109,111630,108667,112049,103525,111993,77256,75112,100577,27135,13467,79470,85942,97692,102785,102644,84135,81033,113989,92423,103125,47229,106710,376,669,39469,36310,94737,81567,110804,113172,36225,94153,112496,116165,22278,81107,98025,107629,97372,103476,99587,88286,109884,78386,109057,78284,101719
221,41531,582,4395,52788,15075,4295,3385,29999,20941,115081,79768,88462,4421,47808,36582,89679,53915,12880,75703,65051,67277,66038,27547,49296,70655,30964,88116,75838,105309,69643,8650,11170,32498,59863,72912,65449,66974,5099,5063,16889,81122,107512,78108,26845,96775,15841,13603,10896,103672,93597
222,71741,72561,53645,70402,93204,23656,44594,110200,36704,113116,70407,19273,24155,21503,107229,35471,14791,1688,42954,39648,44691,21869,42916,71386,70560,55934,93189,19118,115524,65914,25505,82250,21557,74413,43362,107741,87435,39652,67926,110113,25331,10701,61755,86554,31999,50622,20148,7198,116493,100955
225,80873,51540,27095,77656,63699,68856,81213,84381,45246,71554,80048,43939,49014,48945,84750,111812,34330,33370,98243,25520,30985,74155,65746,95817,74358,57208,98276,83047,93689,83438,18610,66131,82927,107382,87869,23021,81560,31665,79216,65175,90288,73493,28420,39961,5539,71597,97891,96511,85337,49350
226,97233,55961,107307,95453,28684,80008,57297,42115,64315,88567,107036,89828,108611,19187,83962,42070,88804,86603,93440,68170,108707,15108,115399,39535,91708,116450,26287,89797,85084,34979,61292,99170,99953,79455,104599,107296,75659,52590,11494,59289,80195,108107,84850,87353,109674,100631,1067,95318,94944,20514
233,105304,14187,97727,110681,92697,110991,51996,110595,112964,108240,96416,112079,94804,110834,99162,93138,105957,109133,109029,112256,102576,101746,60272,93540,106821,109042,28502,110743,112139,111019,113056,105989,108059,99817,108557,114675,11054,77787,69421,6568,50197,100308,105407,3159,106213,96610,101176,93699,98393,112528
242,39635,96410,24964,5208,4226,68423,16489,114514,70361,86399,11765,29669,12571,65929,79841,27237,52626,93291,18130,60999,55041,76757,72203,27452,8133,50862,67621,74047,36655,73240,68706,91858,64229,78839,89114,19339,115289,13647,47626,57536,98845,95847,26456,92394,65312,37488,4903,24216,42801,79392
243,79182,32487,54610,38591,41355,108034,78352,102429,7835,46326,70635,66147,24835,46311,37767,27727,37912,48513,83909,54867,15157,95459,76778,16977,18355,19106,93898,86511,18399,86750,50150,14169,65880,50622,61292,25428,94097,32526,61707,15407,44917,99754,40759,102702,61995,4681,52334,44341,18932,73354
